Interaction_ID,Timestamp,Customer_ID,Session_ID,Product_ID,Interaction_Type
I002232,2026-08-20 21:24:25,C0186,L1-00459,P020,View
I002233,2026-08-20 21:25:15,C0186,L1-00459,P020,View
I002234,2026-08-20 21:27:47,C0186,L1-00459,P013,View
I002235,2026-08-20 21:28:17,C0186,L1-00459,P013,Add_to_Cart
I002236,2026-08-20 21:29:55,C0186,L1-00459,P004,View
I002237,2026-08-20 21:30:56,C0186,L1-00459,P024,View
I002238,2026-08-20 23:06:00,C0043,L2-00055,P026,View
I002239,2026-08-20 23:07:28,C0043,L2-00055,P026,Add_to_Cart
I002240,2026-08-20 23:53:00,C0145,L2-00058,P026,View
I002241,2026-08-20 23:53:53,C0145,L2-00058,P026,Add_to_Cart
I002242,2026-08-21 08:33:47,C0105,L1-00257,P007,View
I002243,2026-08-21 08:34:37,C0105,L1-00257,P007,Add_to_Cart
I002244,2026-08-21 08:36:00,C0119,L2-00070,P026,View
I002245,2026-08-21 08:36:26,C0105,L1-00257,P023,View
I002246,2026-08-21 08:37:01,C0137,L1-00338,P025,View
I002247,2026-08-21 08:38:12,C0105,L1-00257,P023,Add_to_Cart
I002248,2026-08-21 08:39:47,C0105,L1-00257,P009,View
I002249,2026-08-21 08:39:59,C0137,L1-00338,P023,View
I002250,2026-08-21 08:40:50,C0137,L1-00338,P023,Add_to_Cart
I002251,2026-08-21 08:42:44,C0137,L1-00338,P015,View
I002252,2026-08-21 08:44:02,C0137,L1-00338,P015,View
I002253,2026-08-21 08:46:25,C0137,L1-00338,P025,View
I002254,2026-08-21 08:47:22,C0137,L1-00338,P024,View
I002255,2026-08-21 10:51:54,C0138,L1-00340,P026,View
I002256,2026-08-21 10:52:57,C0138,L1-00340,P018,View
I002257,2026-08-21 10:54:08,C0138,L1-00340,P031,View
I002258,2026-08-21 10:54:51,C0138,L1-00340,P018,Add_to_Cart
I002259,2026-08-21 10:56:03,C0138,L1-00340,P031,Add_to_Cart
I002260,2026-08-21 10:56:32,C0138,L1-00340,P022,View
I002261,2026-08-21 10:58:16,C0138,L1-00340,P022,Add_to_Cart
I002262,2026-08-21 10:59:25,C0138,L1-00340,P034,View
I002263,2026-08-21 10:59:49,C0138,L1-00340,P034,Add_to_Cart
I002264,2026-08-21 11:18:00,C0131,L2-00071,P026,View
I002265,2026-08-21 11:37:00,C0172,L2-00075,P030,View
I002266,2026-08-21 12:30:14,C0110,L1-00271,P010,View
I002267,2026-08-21 12:32:38,C0110,L1-00271,P002,View
I002268,2026-08-21 12:33:59,C0110,L1-00271,P002,Add_to_Cart
I002269,2026-08-21 12:34:00,C0142,L2-00072,P026,View
I002270,2026-08-21 12:35:38,C0142,L2-00072,P026,Add_to_Cart
I002271,2026-08-21 12:35:41,C0110,L1-00271,P014,View
I002272,2026-08-21 12:36:27,C0110,L1-00271,P015,View
I002273,2026-08-21 12:37:20,C0110,L1-00271,P006,View
I002274,2026-08-21 12:39:01,C0110,L1-00271,P006,Add_to_Cart
I002275,2026-08-21 12:40:20,C0110,L1-00271,P013,View
I002276,2026-08-21 12:52:00,C0100,L2-00077,P030,View
I002277,2026-08-21 13:08:24,C0170,L1-00419,P013,View
I002278,2026-08-21 13:10:10,C0170,L1-00419,P022,View
I002279,2026-08-21 13:10:14,C0170,L1-00419,P013,Add_to_Cart
I002280,2026-08-21 13:10:41,C0170,L1-00419,P031,View
I002281,2026-08-21 13:12:10,C0170,L1-00419,P006,View
I002282,2026-08-21 13:12:30,C0170,L1-00419,P031,Add_to_Cart
I002283,2026-08-21 13:39:05,C0009,L1-00018,P030,View
I002284,2026-08-21 13:39:33,C0009,L1-00018,P030,Add_to_Cart
I002285,2026-08-21 13:39:54,C0009,L1-00018,P002,View
I002286,2026-08-21 13:42:03,C0009,L1-00018,P008,View
I002287,2026-08-21 14:11:00,C0131,L2-00074,P030,View
I002288,2026-08-21 14:11:42,C0131,L2-00074,P030,Add_to_Cart
I002289,2026-08-21 14:25:00,C0109,L2-00064,P013,View
I002290,2026-08-21 14:26:59,C0109,L2-00064,P013,Add_to_Cart
I002291,2026-08-21 15:10:00,C0166,L2-00063,P013,View
I002292,2026-08-21 15:11:26,C0166,L2-00063,P013,Add_to_Cart
I002293,2026-08-21 15:37:00,C0116,L2-00073,P026,View
I002294,2026-08-21 15:40:00,C0162,L2-00068,P022,View
I002295,2026-08-21 16:38:00,C0058,L2-00065,P017,View
I002296,2026-08-21 16:39:18,C0058,L2-00065,P017,Add_to_Cart
I002297,2026-08-21 16:41:26,C0023,L1-00054,P033,View
I002298,2026-08-21 16:43:04,C0023,L1-00054,P015,View
I002299,2026-08-21 16:44:04,C0023,L1-00054,P029,View
I002300,2026-08-21 16:44:58,C0023,L1-00054,P015,View
I002301,2026-08-21 16:48:08,C0023,L1-00054,P001,View
I002302,2026-08-21 16:51:20,C0023,L1-00054,P020,View
I002303,2026-08-21 16:52:12,C0023,L1-00054,P030,View
I002304,2026-08-21 16:54:36,C0060,L1-00149,P013,View
I002305,2026-08-21 16:57:01,C0060,L1-00149,P023,View
I002306,2026-08-21 16:58:38,C0060,L1-00149,P023,Add_to_Cart
I002307,2026-08-21 17:00:53,C0060,L1-00149,P022,View
I002308,2026-08-21 17:01:20,C0060,L1-00149,P022,Add_to_Cart
I002309,2026-08-21 17:03:20,C0060,L1-00149,P020,View
I002310,2026-08-21 17:05:06,C0060,L1-00149,P018,View
I002311,2026-08-21 17:05:38,C0060,L1-00149,P018,Add_to_Cart
I002312,2026-08-21 17:07:20,C0162,L1-00399,P028,View
I002313,2026-08-21 17:10:20,C0162,L1-00399,P024,View
I002314,2026-08-21 17:13:00,C0162,L1-00399,P007,View
I002315,2026-08-21 17:14:05,C0162,L1-00399,P007,Add_to_Cart
I002316,2026-08-21 17:15:10,C0162,L1-00399,P009,View
I002317,2026-08-21 17:17:55,C0162,L1-00399,P018,View
I002318,2026-08-21 17:19:26,C0162,L1-00399,P011,View
I002319,2026-08-21 17:19:42,C0162,L1-00399,P018,Add_to_Cart
I002320,2026-08-21 17:32:05,C0133,L1-00328,P020,View
I002321,2026-08-21 17:35:59,C0133,L1-00328,P019,View
I002322,2026-08-21 17:36:55,C0054,L1-00136,P033,View
I002323,2026-08-21 17:38:07,C0133,L1-00328,P020,View
I002324,2026-08-21 17:38:11,C0054,L1-00136,P004,View
I002325,2026-08-21 17:39:18,C0133,L1-00328,P013,View
I002326,2026-08-21 17:39:18,C0054,L1-00136,P007,View
I002327,2026-08-21 17:40:00,C0054,L1-00136,P033,View
I002328,2026-08-21 17:40:13,C0133,L1-00328,P013,Add_to_Cart
I002329,2026-08-21 17:41:05,C0054,L1-00136,P007,Add_to_Cart
I002330,2026-08-21 17:43:07,C0133,L1-00328,P002,View
I002331,2026-08-21 17:45:00,C0104,L2-00076,P030,View
I002332,2026-08-21 17:45:00,C0133,L1-00328,P002,Add_to_Cart
I002333,2026-08-21 17:46:02,C0104,L2-00076,P030,Add_to_Cart
I002334,2026-08-21 18:12:00,C0092,L2-00062,P013,View
I002335,2026-08-21 18:12:58,C0092,L2-00062,P013,Add_to_Cart
I002336,2026-08-21 18:19:00,C0044,L2-00066,P017,View
I002337,2026-08-21 18:20:07,C0044,L2-00066,P017,Add_to_Cart
I002338,2026-08-21 18:58:02,C0029,L1-00062,P025,View
I002339,2026-08-21 18:59:15,C0029,L1-00062,P025,Add_to_Cart
I002340,2026-08-21 19:01:03,C0029,L1-00062,P006,View
I002341,2026-08-21 19:03:45,C0029,L1-00062,P008,View
I002342,2026-08-21 19:04:07,C0029,L1-00062,P008,Add_to_Cart
I002343,2026-08-21 19:59:41,C0119,L1-00300,P022,View
I002344,2026-08-21 20:00:50,C0063,L1-00160,P028,View
I002345,2026-08-21 20:01:17,C0119,L1-00300,P018,View
I002346,2026-08-21 20:02:25,C0119,L1-00300,P021,View
I002347,2026-08-21 20:03:44,C0119,L1-00300,P021,Add_to_Cart
I002348,2026-08-21 20:04:45,C0063,L1-00160,P028,View
I002349,2026-08-21 20:06:21,C0063,L1-00160,P028,Add_to_Cart
I002350,2026-08-21 20:08:42,C0063,L1-00160,P024,View
I002351,2026-08-21 20:42:00,C0005,L2-00069,P026,View
I002352,2026-08-21 21:49:05,C0012,L1-00025,P021,View
I002353,2026-08-21 21:51:13,C0012,L1-00025,P025,View
I002354,2026-08-21 21:52:26,C0012,L1-00025,P004,View
I002355,2026-08-21 21:55:49,C0012,L1-00025,P009,View
I002356,2026-08-21 21:57:39,C0012,L1-00025,P006,View
I002357,2026-08-21 22:53:00,C0141,L2-00067,P017,View
I002358,2026-08-21 22:53:40,C0141,L2-00067,P017,Add_to_Cart
I002359,2026-08-22 08:15:45,C0107,L1-00265,P023,View
I002360,2026-08-22 08:18:13,C0107,L1-00265,P021,View
I002361,2026-08-22 08:18:42,C0107,L1-00265,P021,Add_to_Cart
I002362,2026-08-22 08:20:51,C0107,L1-00265,P012,View
I002363,2026-08-22 08:30:00,C0131,L2-00078,P013,View
I002364,2026-08-22 09:20:35,C0077,L1-00202,P003,View
I002365,2026-08-22 09:21:31,C0077,L1-00202,P007,View
I002366,2026-08-22 09:23:23,C0077,L1-00202,P034,View
I002367,2026-08-22 09:24:14,C0077,L1-00202,P002,View
I002368,2026-08-22 09:25:13,C0077,L1-00202,P033,View
I002369,2026-08-22 09:25:21,C0077,L1-00202,P034,Add_to_Cart
I002370,2026-08-22 09:28:51,C0077,L1-00202,P009,View
I002371,2026-08-22 09:30:18,C0077,L1-00202,P009,Add_to_Cart
I002372,2026-08-22 10:13:00,C0185,L2-00081,P013,View
I002373,2026-08-22 10:13:50,C0185,L2-00081,P013,Add_to_Cart
I002374,2026-08-22 10:17:29,C0137,L1-00336,P023,View
I002375,2026-08-22 10:18:15,C0023,L1-00050,P032,View
I002376,2026-08-22 10:20:28,C0137,L1-00336,P013,View
I002377,2026-08-22 10:21:29,C0023,L1-00050,P014,View
I002378,2026-08-22 10:22:18,C0137,L1-00336,P013,Add_to_Cart
I002379,2026-08-22 10:22:32,C0137,L1-00336,P010,View
I002380,2026-08-22 10:23:51,C0137,L1-00336,P002,View
I002381,2026-08-22 10:25:15,C0023,L1-00050,P015,View
I002382,2026-08-22 10:26:45,C0137,L1-00336,P023,View
I002383,2026-08-22 10:27:42,C0137,L1-00336,P030,View
I002384,2026-08-22 10:28:02,C0023,L1-00050,P014,View
I002385,2026-08-22 10:28:40,C0023,L1-00050,P004,View
I002386,2026-08-22 10:32:00,C0085,L2-00097,P026,View
I002387,2026-08-22 10:34:15,C0085,L2-00097,P026,Add_to_Cart
I002388,2026-08-22 10:58:00,C0024,L2-00079,P013,View
I002389,2026-08-22 11:00:18,C0024,L2-00079,P013,Add_to_Cart
I002390,2026-08-22 11:14:00,C0101,L2-00089,P017,View
I002391,2026-08-22 11:30:00,C0047,L2-00086,P017,View
I002392,2026-08-22 11:49:00,C0064,L2-00104,P026,View
I002393,2026-08-22 11:50:25,C0064,L2-00104,P026,Add_to_Cart
I002394,2026-08-22 12:06:00,C0163,L2-00084,P017,View
I002395,2026-08-22 12:15:00,C0016,L2-00088,P017,View
I002396,2026-08-22 12:18:00,C0157,L2-00106,P026,View
I002397,2026-08-22 12:47:00,C0140,L2-00083,P013,View
I002398,2026-08-22 12:59:00,C0021,L2-00100,P026,View
I002399,2026-08-22 13:06:00,C0187,L2-00094,P022,View
I002400,2026-08-22 13:13:00,C0166,L2-00095,P022,View
I002401,2026-08-22 13:22:00,C0170,L2-00087,P017,View
I002402,2026-08-22 13:23:37,C0170,L2-00087,P017,Add_to_Cart
I002403,2026-08-22 13:27:00,C0134,L2-00103,P026,View
I002404,2026-08-22 13:31:56,C0143,L1-00362,P023,View
I002405,2026-08-22 13:34:14,C0143,L1-00362,P031,View
I002406,2026-08-22 13:36:42,C0143,L1-00362,P001,View
I002407,2026-08-22 13:39:53,C0143,L1-00362,P008,View
I002408,2026-08-22 13:40:56,C0143,L1-00362,P001,View
I002409,2026-08-22 13:41:18,C0143,L1-00362,P008,Add_to_Cart
I002410,2026-08-22 13:42:19,C0143,L1-00362,P001,Add_to_Cart
I002411,2026-08-22 13:45:35,C0109,L1-00269,P005,View
I002412,2026-08-22 13:46:56,C0109,L1-00269,P034,View
I002413,2026-08-22 13:48:47,C0109,L1-00269,P005,View
I002414,2026-08-22 13:50:31,C0109,L1-00269,P005,Add_to_Cart
I002415,2026-08-22 14:20:00,C0129,L2-00085,P017,View
I002416,2026-08-22 14:37:00,C0097,L2-00098,P026,View
I002417,2026-08-22 14:54:00,C0057,L2-00093,P022,View
I002418,2026-08-22 14:54:00,C0160,L2-00107,P030,View
I002419,2026-08-22 14:54:40,C0015,L1-00030,P029,View
I002420,2026-08-22 14:55:18,C0015,L1-00030,P011,View
I002421,2026-08-22 14:56:11,C0015,L1-00030,P015,View
I002422,2026-08-22 14:56:32,C0015,L1-00030,P029,Add_to_Cart
I002423,2026-08-22 14:57:13,C0015,L1-00030,P022,View
I002424,2026-08-22 14:57:49,C0015,L1-00030,P015,Add_to_Cart
I002425,2026-08-22 14:58:16,C0015,L1-00030,P022,Add_to_Cart
I002426,2026-08-22 15:00:05,C0015,L1-00030,P017,View
I002427,2026-08-22 15:00:47,C0015,L1-00030,P019,View
I002428,2026-08-22 15:01:57,C0015,L1-00030,P024,View
I002429,2026-08-22 15:07:00,C0170,L2-00091,P017,View
I002430,2026-08-22 15:13:54,C0028,L1-00060,P026,View
I002431,2026-08-22 15:16:03,C0028,L1-00060,P012,View
I002432,2026-08-22 15:17:02,C0028,L1-00060,P012,Add_to_Cart
I002433,2026-08-22 15:17:41,C0028,L1-00060,P004,View
I002434,2026-08-22 15:18:31,C0028,L1-00060,P004,Add_to_Cart
I002435,2026-08-22 15:25:45,C0169,L1-00418,P034,View
I002436,2026-08-22 15:26:07,C0169,L1-00418,P034,Add_to_Cart
I002437,2026-08-22 15:27:33,C0169,L1-00418,P014,View
I002438,2026-08-22 15:28:09,C0169,L1-00418,P031,View
I002439,2026-08-22 15:29:00,C0084,L2-00080,P013,View
I002440,2026-08-22 15:30:08,C0084,L2-00080,P013,Add_to_Cart
I002441,2026-08-22 15:30:09,C0169,L1-00418,P031,View
I002442,2026-08-22 15:30:35,C0169,L1-00418,P021,View
I002443,2026-08-22 15:32:07,C0166,L1-00412,P008,View
I002444,2026-08-22 15:32:35,C0169,L1-00418,P021,View
I002445,2026-08-22 15:33:28,C0169,L1-00418,P021,Add_to_Cart
I002446,2026-08-22 15:34:05,C0166,L1-00412,P008,Add_to_Cart
I002447,2026-08-22 15:34:21,C0166,L1-00412,P033,View
I002448,2026-08-22 15:37:44,C0166,L1-00412,P023,View
I002449,2026-08-22 15:38:51,C0166,L1-00412,P023,Add_to_Cart
I002450,2026-08-22 16:04:48,C0114,L1-00289,P012,View
I002451,2026-08-22 16:07:51,C0114,L1-00289,P008,View
I002452,2026-08-22 16:10:33,C0114,L1-00289,P026,View
I002453,2026-08-22 16:11:30,C0114,L1-00289,P026,Add_to_Cart
I002454,2026-08-22 16:12:24,C0114,L1-00289,P009,View
I002455,2026-08-22 16:12:53,C0114,L1-00289,P018,View
I002456,2026-08-22 16:13:39,C0114,L1-00289,P009,Add_to_Cart
I002457,2026-08-22 16:14:19,C0114,L1-00289,P018,Add_to_Cart
I002458,2026-08-22 16:14:43,C0114,L1-00289,P033,View
I002459,2026-08-22 16:16:00,C0074,L2-00109,P030,View
I002460,2026-08-22 16:16:40,C0114,L1-00289,P021,View
I002461,2026-08-22 16:17:40,C0114,L1-00289,P021,View
I002462,2026-08-22 16:18:13,C0114,L1-00289,P021,Add_to_Cart
I002463,2026-08-22 16:42:00,C0158,L2-00092,P022,View
I002464,2026-08-22 16:43:09,C0158,L2-00092,P022,Add_to_Cart
I002465,2026-08-22 16:58:00,C0014,L2-00099,P026,View
I002466,2026-08-22 17:11:49,C0045,L1-00103,P025,View
I002467,2026-08-22 17:13:00,C0072,L2-00101,P026,View
I002468,2026-08-22 17:14:44,C0045,L1-00103,P023,View
I002469,2026-08-22 17:15:41,C0045,L1-00103,P013,View
I002470,2026-08-22 17:16:26,C0045,L1-00103,P031,View
I002471,2026-08-22 17:17:27,C0045,L1-00103,P009,View
I002472,2026-08-22 17:18:34,C0045,L1-00103,P009,Add_to_Cart
I002473,2026-08-22 17:18:45,C0045,L1-00103,P010,View
I002474,2026-08-22 17:19:12,C0045,L1-00103,P010,Add_to_Cart
I002475,2026-08-22 17:20:39,C0045,L1-00103,P018,View
I002476,2026-08-22 17:35:00,C0011,L2-00096,P022,View
I002477,2026-08-22 17:35:33,C0011,L2-00096,P022,Add_to_Cart
I002478,2026-08-22 18:06:00,C0095,L2-00108,P030,View
I002479,2026-08-22 18:07:36,C0095,L2-00108,P030,Add_to_Cart
I002480,2026-08-22 18:14:06,C0048,L1-00115,P012,View
I002481,2026-08-22 18:17:09,C0048,L1-00115,P027,View
I002482,2026-08-22 18:19:03,C0048,L1-00115,P033,View
I002483,2026-08-22 18:19:48,C0048,L1-00115,P009,View
I002484,2026-08-22 18:20:43,C0048,L1-00115,P033,Add_to_Cart
I002485,2026-08-22 18:23:33,C0048,L1-00115,P008,View
I002486,2026-08-22 18:25:29,C0048,L1-00115,P008,Add_to_Cart
I002487,2026-08-22 18:27:03,C0007,L1-00013,P002,View
I002488,2026-08-22 18:27:51,C0007,L1-00013,P030,View
I002489,2026-08-22 18:28:20,C0007,L1-00013,P016,View
I002490,2026-08-22 18:30:00,C0007,L1-00013,P031,View
I002491,2026-08-22 18:32:33,C0007,L1-00013,P027,View
I002492,2026-08-22 18:33:59,C0007,L1-00013,P027,Add_to_Cart
I002493,2026-08-22 18:35:29,C0007,L1-00013,P034,View
I002494,2026-08-22 18:38:47,C0007,L1-00013,P002,View
I002495,2026-08-22 18:41:38,C0007,L1-00013,P023,View
I002496,2026-08-22 19:13:00,C0182,L2-00090,P017,View
I002497,2026-08-22 19:13:00,C0100,L2-00082,P013,View
I002498,2026-08-22 19:13:55,C0100,L2-00082,P013,Add_to_Cart
I002499,2026-08-22 19:15:01,C0182,L2-00090,P017,Add_to_Cart
I002500,2026-08-22 19:21:00,C0025,L2-00105,P026,View
I002501,2026-08-22 20:06:00,C0037,L2-00102,P026,View
I002502,2026-08-23 08:01:12,C0046,L1-00107,P031,View
I002503,2026-08-23 08:03:21,C0046,L1-00107,P031,View
I002504,2026-08-23 08:03:44,C0046,L1-00107,P011,View
I002505,2026-08-23 08:05:19,C0046,L1-00107,P011,Add_to_Cart
I002506,2026-08-23 08:06:51,C0046,L1-00107,P006,View
I002507,2026-08-23 08:07:16,C0046,L1-00107,P006,Add_to_Cart
I002508,2026-08-23 08:57:00,C0152,L2-00115,P013,View
I002509,2026-08-23 08:59:18,C0152,L2-00115,P013,Add_to_Cart
I002510,2026-08-23 09:51:33,C0073,L1-00192,P009,View
I002511,2026-08-23 09:52:00,C0093,L2-00111,P013,View
I002512,2026-08-23 09:52:11,C0073,L1-00192,P009,Add_to_Cart
I002513,2026-08-23 09:52:29,C0073,L1-00192,P012,View
I002514,2026-08-23 09:52:55,C0073,L1-00192,P012,Add_to_Cart
I002515,2026-08-23 09:53:29,C0073,L1-00192,P002,View
I002516,2026-08-23 09:53:50,C0073,L1-00192,P002,Add_to_Cart
I002517,2026-08-23 09:53:55,C0093,L2-00111,P013,Add_to_Cart
I002518,2026-08-23 09:55:17,C0073,L1-00192,P003,View
I002519,2026-08-23 09:55:32,C0073,L1-00192,P003,Add_to_Cart
I002520,2026-08-23 09:58:25,C0073,L1-00192,P024,View
I002521,2026-08-23 09:59:45,C0073,L1-00192,P024,Add_to_Cart
I002522,2026-08-23 10:52:00,C0126,L2-00123,P026,View
I002523,2026-08-23 11:03:00,C0070,L2-00126,P026,View
I002524,2026-08-23 11:06:53,C0065,L1-00170,P027,View
I002525,2026-08-23 11:08:07,C0065,L1-00170,P004,View
I002526,2026-08-23 11:08:24,C0065,L1-00170,P004,Add_to_Cart
I002527,2026-08-23 11:11:59,C0065,L1-00170,P032,View
I002528,2026-08-23 11:13:56,C0065,L1-00170,P023,View
I002529,2026-08-23 11:14:18,C0065,L1-00170,P015,View
I002530,2026-08-23 11:14:25,C0065,L1-00170,P023,Add_to_Cart
I002531,2026-08-23 11:18:00,C0170,L2-00128,P026,View
I002532,2026-08-23 11:23:05,C0015,L1-00034,P017,View
I002533,2026-08-23 11:24:03,C0015,L1-00034,P017,Add_to_Cart
I002534,2026-08-23 11:24:27,C0015,L1-00034,P018,View
I002535,2026-08-23 11:26:12,C0015,L1-00034,P018,Add_to_Cart
I002536,2026-08-23 11:26:32,C0015,L1-00034,P021,View
I002537,2026-08-23 11:27:27,C0015,L1-00034,P032,View
I002538,2026-08-23 11:27:53,C0015,L1-00034,P021,Add_to_Cart
I002539,2026-08-23 11:29:46,C0015,L1-00034,P010,View
I002540,2026-08-23 11:57:00,C0194,L2-00130,P026,View
I002541,2026-08-23 11:58:54,C0194,L2-00130,P026,Add_to_Cart
I002542,2026-08-23 12:36:34,C0023,L1-00052,P026,View
I002543,2026-08-23 12:39:43,C0023,L1-00052,P021,View
I002544,2026-08-23 12:43:06,C0023,L1-00052,P020,View
I002545,2026-08-23 12:44:32,C0023,L1-00052,P034,View
I002546,2026-08-23 12:46:24,C0023,L1-00052,P034,Add_to_Cart
I002547,2026-08-23 12:47:51,C0023,L1-00052,P007,View
I002548,2026-08-23 12:50:49,C0023,L1-00052,P002,View
I002549,2026-08-23 13:17:31,C0142,L1-00354,P015,View
I002550,2026-08-23 13:20:24,C0142,L1-00354,P016,View
I002551,2026-08-23 13:22:27,C0142,L1-00354,P019,View
I002552,2026-08-23 13:23:38,C0142,L1-00354,P019,Add_to_Cart
I002553,2026-08-23 13:26:06,C0142,L1-00354,P013,View
I002554,2026-08-23 13:28:12,C0142,L1-00354,P025,View
I002555,2026-08-23 13:31:39,C0142,L1-00354,P017,View
I002556,2026-08-23 13:31:54,C0142,L1-00354,P017,Add_to_Cart
I002557,2026-08-23 13:32:30,C0142,L1-00354,P026,View
I002558,2026-08-23 13:34:13,C0142,L1-00354,P026,Add_to_Cart
I002559,2026-08-23 13:54:00,C0164,L2-00113,P013,View
I002560,2026-08-23 13:56:18,C0164,L2-00113,P013,Add_to_Cart
I002561,2026-08-23 14:00:38,C0086,L1-00221,P019,View
I002562,2026-08-23 14:01:23,C0086,L1-00221,P025,View
I002563,2026-08-23 14:03:11,C0086,L1-00221,P025,Add_to_Cart
I002564,2026-08-23 14:03:52,C0086,L1-00221,P020,View
I002565,2026-08-23 14:07:00,C0003,L2-00114,P013,View
I002566,2026-08-23 14:30:04,C0062,L1-00158,P026,View
I002567,2026-08-23 14:31:20,C0062,L1-00158,P026,View
I002568,2026-08-23 14:32:06,C0062,L1-00158,P004,View
I002569,2026-08-23 14:33:44,C0062,L1-00158,P004,Add_to_Cart
I002570,2026-08-23 14:34:54,C0062,L1-00158,P009,View
I002571,2026-08-23 14:47:00,C0031,L2-00121,P022,View
I002572,2026-08-23 15:04:00,C0075,L2-00112,P013,View
I002573,2026-08-23 15:07:08,C0077,L1-00203,P035,View
I002574,2026-08-23 15:08:07,C0077,L1-00203,P036,View
I002575,2026-08-23 15:09:14,C0077,L1-00203,P036,Add_to_Cart
I002576,2026-08-23 15:11:13,C0077,L1-00203,P031,View
I002577,2026-08-23 15:14:16,C0077,L1-00203,P030,View
I002578,2026-08-23 15:15:54,C0077,L1-00203,P030,Add_to_Cart
I002579,2026-08-23 15:23:00,C0081,L2-00119,P017,View
I002580,2026-08-23 15:24:05,C0081,L2-00119,P017,Add_to_Cart
I002581,2026-08-23 15:24:05,C0118,L1-00293,P015,View
I002582,2026-08-23 15:25:42,C0118,L1-00293,P012,View
I002583,2026-08-23 15:27:31,C0118,L1-00293,P028,View
I002584,2026-08-23 15:29:27,C0118,L1-00293,P020,View
I002585,2026-08-23 15:29:48,C0118,L1-00293,P004,View
I002586,2026-08-23 15:33:34,C0118,L1-00293,P010,View
I002587,2026-08-23 15:50:43,C0065,L1-00167,P002,View
I002588,2026-08-23 15:51:42,C0065,L1-00167,P014,View
I002589,2026-08-23 15:54:35,C0065,L1-00167,P032,View
I002590,2026-08-23 15:57:25,C0065,L1-00167,P013,View
I002591,2026-08-23 15:58:23,C0065,L1-00167,P013,Add_to_Cart
I002592,2026-08-23 16:00:47,C0065,L1-00167,P006,View
I002593,2026-08-23 16:02:00,C0002,L2-00125,P026,View
I002594,2026-08-23 16:02:32,C0065,L1-00167,P008,View
I002595,2026-08-23 16:03:03,C0065,L1-00167,P008,Add_to_Cart
I002596,2026-08-23 16:04:22,C0078,L1-00207,P006,View
I002597,2026-08-23 16:05:19,C0078,L1-00207,P006,Add_to_Cart
I002598,2026-08-23 16:08:09,C0078,L1-00207,P007,View
I002599,2026-08-23 16:11:56,C0078,L1-00207,P011,View
I002600,2026-08-23 16:15:45,C0078,L1-00207,P016,View
I002601,2026-08-23 16:17:08,C0078,L1-00207,P016,Add_to_Cart
I002602,2026-08-23 16:18:59,C0078,L1-00207,P026,View
I002603,2026-08-23 16:20:00,C0078,L1-00207,P026,Add_to_Cart
I002604,2026-08-23 16:21:26,C0193,L1-00467,P016,View
I002605,2026-08-23 16:23:08,C0193,L1-00467,P004,View
I002606,2026-08-23 16:23:50,C0193,L1-00467,P004,View
I002607,2026-08-23 16:24:42,C0193,L1-00467,P004,Add_to_Cart
I002608,2026-08-23 16:25:24,C0106,L1-00258,P001,View
I002609,2026-08-23 16:26:00,C0151,L2-00118,P017,View
I002610,2026-08-23 16:27:21,C0193,L1-00467,P025,View
I002611,2026-08-23 16:28:44,C0106,L1-00258,P017,View
I002612,2026-08-23 16:32:00,C0106,L1-00258,P031,View
I002613,2026-08-23 16:33:19,C0106,L1-00258,P031,Add_to_Cart
I002614,2026-08-23 16:34:23,C0106,L1-00258,P026,View
I002615,2026-08-23 16:36:28,C0106,L1-00258,P004,View
I002616,2026-08-23 16:37:18,C0106,L1-00258,P009,View
I002617,2026-08-23 16:40:00,C0025,L2-00120,P022,View
I002618,2026-08-23 16:53:53,C0114,L1-00287,P031,View
I002619,2026-08-23 16:56:03,C0114,L1-00287,P031,View
I002620,2026-08-23 16:56:22,C0114,L1-00287,P031,Add_to_Cart
I002621,2026-08-23 16:56:27,C0114,L1-00287,P007,View
I002622,2026-08-23 16:58:53,C0114,L1-00287,P022,View
I002623,2026-08-23 16:59:41,C0114,L1-00287,P026,View
I002624,2026-08-23 17:00:00,C0184,L2-00117,P017,View
I002625,2026-08-23 17:00:56,C0184,L2-00117,P017,Add_to_Cart
I002626,2026-08-23 17:00:57,C0114,L1-00287,P026,Add_to_Cart
I002627,2026-08-23 17:29:27,C0059,L1-00147,P015,View
I002628,2026-08-23 17:31:11,C0059,L1-00147,P015,Add_to_Cart
I002629,2026-08-23 17:32:21,C0059,L1-00147,P014,View
I002630,2026-08-23 17:36:17,C0059,L1-00147,P022,View
I002631,2026-08-23 17:36:37,C0059,L1-00147,P009,View
I002632,2026-08-23 17:36:49,C0059,L1-00147,P022,Add_to_Cart
I002633,2026-08-23 17:37:12,C0059,L1-00147,P009,Add_to_Cart
I002634,2026-08-23 17:37:35,C0059,L1-00147,P030,View
I002635,2026-08-23 17:40:51,C0059,L1-00147,P023,View
I002636,2026-08-23 17:42:43,C0059,L1-00147,P003,View
I002637,2026-08-23 17:53:06,C0098,L1-00242,P025,View
I002638,2026-08-23 17:56:25,C0098,L1-00242,P018,View
I002639,2026-08-23 17:58:07,C0098,L1-00242,P035,View
